accountId,name,memberType,city,country,address,additionalInfoAddress,postalCode,stateProvince,phone,websiteUrl,typeOfCompany,capitalUnderManagement,financingStages,industrySector,profile,geoPreferences,funds_json
4f298b17-e1f0-ee11-904c-0022489fd083,Sofinnova Partners,Full Member,Paris,France,7-11 Boulevard Haussmann,,75009,,+33176234100,www.sofinnovapartners.com,GP - Independent (no parent),2600000000,Other early stage; Seed; Start-up,Biotech and Healthcare,"Sofinnova Partners is a leading European venture capital firm in life sciences, specializing in healthcare and sustainability. Based in Paris, London and Milan, the firm brings together a team of professionals from all over the world with strong scientific, medical and business expertise. Sofinnova Partners is a hands-on company builder across the entire value chain of life sciences investments, from seed to later-stage. The firm actively partners with ambitious entrepreneurs as a lead or cornerstone investor to develop transformative innovations that have the potential to positively impact our collective future.
Founded in 1972, Sofinnova Partners is a deeply-established venture capital firm in Europe, with 50 years of experience backing over 500 companies and creating market leaders around the globe. Today, Sofinnova Partners has over €2.5 billion under management. For more information, please visit: www.sofinnovapartners.com",Europe; Denmark; France & Benelux; CEE; Belgium; Norway; Poland; Portugal; DACH; Southern Europe; UK & Ireland; Central America and the Caribbean; Spain; Sweden; Austria; Germany; Italy; Switzerland; Finland; France; Ireland; Netherlands (the); United Kingdom; Nordics; Canada; South America; USA;,"[{""name"":""Sofinnova Capital X"",""capital"":""472000000"",""vintageYear"":""2021""},{""name"":""Sofinnova Industrial Biotech II"",""capital"":""150000000"",""vintageYear"":""2021""},{""name"":""Sofinnova Crossover"",""capital"":""280000000"",""vintageYear"":""2018""}]"
619bd17d-e1f0-ee11-904c-0022489fd083,SWEN Capital Partners,Full Member,Paris,France,22 rue Vernier,,75017,,+33140681717,www.swen-cp.fr,GP - Independent (no parent); LP - Fund of funds,6900000000,,All Industry Sectors,"SWEN Capital Partners develops a private markets platform investing in private equity and infrastructure funds with primaries, secondaries operations and co-investment transactions.",All Countries;,"[{""name"":""OFI INFRA MULTI-SELECT II"",""capital"":""143000000"",""vintageYear"":""2013""},{""name"":""SWEN PE Select Europe 4"",""capital"":""40000000"",""vintageYear"":""2014""},{""name"":""SWEN Co-Invest 1"",""capital"":""30000000"",""vintageYear"":""2013""}]"
0b62d156-48b2-ef11-b8e9-0022489ecf87,TIIC Advisor SAS,Full Member,Paris,France,62 rue du Faubourg Saint-Honoré,5ème ÉTAGE,75008,,,,GP - Infrastructure,302300000,Infrastructure,Infrastructure,"Infrastructure fund dedicated to investments in transport and social infrastructure across Europe, targeting midsize deals on an early stage. Clear strategy to invest, develop, grow, de-risk and sell",Europe;,[]
199ed17d-e1f0-ee11-904c-0022489fd083,Tikehau Capital,Full Member,Paris,France,32 rue de Monceau,,75008,,+33140062626,www.tikehaucapital.com,GP - Independent (no parent),,," Tech enabled services, Healthcare, Industrial products, Decarbonisation, Agriculture and Food, Aerospace and Defense, Cybersecurity","Tikehau Capital is a global alternative asset management group with €39.7 billion of assets under management (on 31 March 2023). Tikehau Capital has developed a wide range of expertise across private debt, real assets, private equity and capital markets strategies as well as multi-asset and special opportunities strategies. Tikehau Capital is a founder led team with a differentiated business model, a strong balance sheet, proprietary global deal flow and a track record of backing high quality companies and executives. Tikehau Capital provides bespoke and innovative alternative financing solutions to companies it invests. Leveraging its strong equity base (€3.1 billion on 31 December 2022), the firm invests its own capital alongside its investor-clients. Controlled by its managers alongside leading institutional partners, Tikehau Capital is guided by a strong entrepreneurial spirit and DNA, shared by its 742 employees (on 31 December 2022) across its 14 offices in Europe, Asia and North America.",United Kingdom; Europe; USA;,"[{""name"":""Tikehau Growth Equity Fund I"",""capital"":""287000000"",""vintageYear"":""2014""},{""name"":""Tikehau Growth Equity Fund II"",""capital"":""360000000"",""vintageYear"":""2018""}]"
bf4a8b17-e1f0-ee11-904c-0022489fd083,Truffle Capital,Full Member,Paris,France,5 rue de la Baume,,75008,,+33182284600,www.truffle.com,GP - Independent (no parent),500000000,Growth; Seed; Start-up,"; ICT (Communications, Computer and Electronics); Financial and Insurance Activities; Biotech and Healthcare Fintech Insurtech","Truffle Capital is a private equity company dedicated to financing innovation and building the European technology leaders of tomorrow. Truffle Capital focuses on Fintechs, Insurtechs & Life sciences.",Germany; Ireland; DACH; UK & Ireland; Europe; Belgium; United Kingdom; Nordics; Switzerland; France & Benelux; Turkey; Southern Europe; Italy; Bulgaria; Estonia; Latvia; Poland; Romania;,"[{""name"":""Truffle Fintech II"",""capital"":""140000000"",""vintageYear"":""2019""},{""name"":""Truffle BioMedTech"",""capital"":""150000000"",""vintageYear"":""2019""}]"
33328b17-e1f0-ee11-904c-0022489fd083,Ventech,Full Member,Paris,France,47 avenue de l'Opéra,,75002,,+33183798190,www.ventechvc.com,GP - Independent (no parent),674000000,Seed; Start-up," Digital, Innovation","Ventech is a venture capital firm that, for more than 25 years, has invested in recently formed companies or start-ups. These investments have focused more particularly on the Information Technology sector (internet & applications, mobile, enterprise software and Infrastructure), mainly in France, Germany and other European countries. With a total of almost €800 million raised, Ventech’s mission is to invest in ambitious projects to transform companies into leaders, enabling most of them to earn international recognition.
Ventech is also present in China since 2006 through a local team, dedicated to help the European companies in its portfolio develop their business in Asia and to invest in the region via a dedicated fund.",Germany; Finland; Sweden; France; Norway; Europe; Denmark;,[]
c1acd17d-e1f0-ee11-904c-0022489fd083,White Star Capital Europe SAS,Full Member,Paris,France,40 rue Francois 1er,,75008,,,www.whitestarcapital.com,GP - Subsidiary of private equity group,,Growth; Seed; Start-up,"Business Products and Services; Consumer Goods and Services; Real Estate; Transportation; ICT (Communications, Computer and Electronics); Financial and Insurance Activities","White Star Capital is a global multi-stage technology investment platform that invests in exceptional entrepreneurs building ambitious, international businesses. Operating out of London, New York, Paris, Montreal, Toronto, Guernsey, Tokyo, and Singapore. Our global presence, perspective, and people enable us to partner closely with our founders to help them scale internationally.","Europe; Austria; Spain; United Kingdom; DACH; Singapore; Denmark; Finland; Japan; Asia; Germany; Italy; Norway; Sweden; Southern Europe; Nordics; Ireland; Netherlands (the); Portugal; Switzerland; France & Benelux; UK & Ireland; Asia; Luxembourg; Poland; Korea, South; Belgium; France; ",[]
09298b17-e1f0-ee11-904c-0022489fd083,Amundi Private Equity Funds,Full Member,Paris Cedex 15,France,91-93 boulevard Pasteur,,75015,,+33176333030,real-assets.amundi.com,GP - Independent (no parent); LP - Fund of funds; OT - Other,4000000000,Generalist; Growth; Infrastructure; Large buyout (€150m-€300m equity); Mezzanine; Mid market buyout (€15m-€150m equity); Secondary Stage (Secondary direct deals); Small buyout (<€15m equity),"; All Industry Sectors Directs equities funds, Equities and debts funds of funds","Amundi is Europe’s largest asset manager by AUM and manages more than €2 trillion across six investment hubs in 36 countries. On the back of multi-decade expertise in private markets, Amundi launched Amundi Real Assets (ARA) in 2016. Since inception of our integrated division, Real Estate, Private Debt, Private Equity, Infrastructure, and a dedicated team on Impact Investing have all been part of a single integrated business bringing together 250 professionals. Today with AUM of €62.1 bn, Amundi Real Assets has a European ambition in financing the real economy with more than 1,800 assets across 16 countries. 
Amundi Private Equity Funds has been operating since 1998 as a specialised subsidiary, managing €11.4 billion through direct funds and funds of funds. The Direct Private Equity Team is dedicated to the acquisition of shares in unlisted companies, while the Funds of Funds Team select and invest in more than 500 third-party funds in Private Equity (mainly European buyouts), Infrastructure, Private Debt and Real Estate, on behalf of large institutional separate accounts.",Europe; UK & Ireland; Southern Europe; DACH; France & Benelux; Nordics; USA;,"[{""name"":""Amundi ETI Megatrends II"",""capital"":""325000000"",""vintageYear"":""2021""},{""name"":""Amundi ETI Fleurons des Territoires I"",""capital"":""400000000"",""vintageYear"":""2022""}]"
83338b17-e1f0-ee11-904c-0022489fd083,CGS Management AG,Full Member,Pfäffikon,Switzerland,Huobstrasse 14,,8808,,+41554161640,www.cgs-management.com,GP - Independent (no parent),250000000,Mid market buyout (€15m-€150m equity); Small buyout (<€15m equity),Business Products and Services,"CGS is an independent, experienced industry partner based in Pfäffikon, Switzerland. CGS is specialized in building medium-sized companies into international groups and expanding their business. Since 1999, CGS funds have been investing in platform companies in European countries and making add-on acquisitions worldwide.",Liechtenstein; Germany; UK & Ireland; Switzerland; Europe; Italy; Norway; Portugal; United Kingdom; Spain; Sweden; Luxembourg; Ireland; Iceland; Denmark; Finland; USA; Nordics; Austria; France & Benelux; Southern Europe;,"[{""name"":""CGS III (Jersey) L.P."",""capital"":""200000000"",""vintageYear"":""2012""},{""name"":""CGS IV (Jersey) L.P."",""capital"":""225000000"",""vintageYear"":""2018""}]"
97308b17-e1f0-ee11-904c-0022489fd083,LGT Capital Partners Ltd,Full Member,Pfäffikon,Switzerland,Schuetzenstrasse 6,,8808,,+41554159600,www.lgtcp.com,LP - Asset Management firm; LP - Fund of funds,,Distressed / Rescue / Turnaround; Growth; Infrastructure; Large buyout (€150m-€300m equity); Mid market buyout (€15m-€150m equity); Secondary Stage (Secondary direct deals); Small buyout (<€15m equity); Later stage venture,All Industry Sectors,"LGT Capital Partners is a leading alternative investment specialist with USD 110 billion in assets under management and more than 700 institutional clients in 50 countries. An international team of over 880 professionals is responsible for managing a wide range of investment solutions focusing on private markets, liquid alternatives and multi-asset class solutions. Headquartered in Pfaeffikon (SZ), Switzerland, the firm has offices in New York, Dublin, London, Vaduz, Paris, Frankfurt, The Hague, Luxembourg, Dubai, Beijing, Hong Kong, Tokyo, San Francisco and Sydney.",Asia; Australia - New Zealand; Canada; USA; Europe;,[]
